Type,FSWP-8
Version,3.01
Date,18.May 2026
VSupply,OFF
Mode,Voltage
27989.8144531250,-136.0462341309
28054.3339843750,-136.0867767334
28119.0000000000,-136.0651702881
28183.8164062500,-135.9551391602
28248.8144531250,-135.8106384277
28313.9296875000,-135.5807495117
28379.1953125000,-134.8837432861
28444.6113281250,-133.9774780273
28510.1777343750,-133.6105346680
28575.8964843750,-134.0773620605
28641.7656250000,-135.0664062500
28707.8183593750,-135.8297424316
28773.9921875000,-135.9325561523
28840.3183593750,-135.9036865234
28906.7968750000,-135.9037475586
28973.4296875000,-135.9294891357
29040.2148437500,-135.9629516602
29107.1855468750,-136.0199127197
29174.2812500000,-136.1208801270
29241.5292968750,-136.1929321289
29308.9335937500,-136.1760253906
29376.4921875000,-136.1535644531
29444.2070312500,-136.1498413086
29512.0781250000,-136.1208801270
29580.1386718750,-136.0685577393
29648.3222656250,-136.0549774170
29716.6640625000,-136.1068420410
29785.1621093750,-136.1638031006
29853.8203125000,-136.1502380371
29922.6347656250,-136.1018981934
29991.6406250000,-136.1028747559
30060.7734375000,-131.4062805176
30130.0664062500,-130.1697540283
30199.5175781250,-129.0812835693
30269.1308593750,-128.2093048096
30338.9023437500,-127.6428680420
30408.8359375000,-127.3895721436
30478.9648437500,-127.4269409180
30549.2207031250,-127.7558746338
30619.6386718750,-128.3703308105
30690.2187500000,-129.2554931641
30760.9628906250,-130.4176330566
30831.8691406250,-131.7265319824
30902.9375000000,-133.0378875732
30974.2050781250,-134.2007751465
31045.6035156250,-135.0937042236
31117.1660156250,-135.6604766846
31188.8925781250,-135.9250488281
31260.7851562500,-136.0357818604
31332.8437500000,-136.0900268555
31405.1035156250,-136.1214599609
31477.4941406250,-136.1390991211
31550.0507812500,-136.1321411133
31622.7773437500,-136.0741271973
31695.6699218750,-135.9033203125
31768.7304687500,-135.5789031982
31841.9589843750,-135.1006622314
31915.3925781250,-134.5009460449
31988.9589843750,-133.8422851563
32062.6972656250,-133.2016906738
32136.6035156250,-132.6526489258
32210.6796875000,-132.2556304932
32284.9277343750,-132.0552062988
32359.3828125000,-132.0266265869
32433.9726562500,-132.1518859863
32508.7363281250,-132.4040527344
32583.6718750000,-132.7533721924
32658.7792968750,-133.1723632813
32734.0585937500,-133.6388549805
32809.5156250000,-134.1354827881
32885.1796875000,-134.6435699463
32960.9804687500,-135.1277465820
33036.9570312500,-135.5527038574
33113.1093750000,-135.8917083740
33189.4375000000,-136.1353912354
33265.9414062500,-136.2919464111
33342.6250000000,-136.3808135986
33419.5156250000,-136.4239044189
33496.5507812500,-136.4382629395
33573.7617187500,-136.4341583252
33651.1523437500,-136.4168243408
33728.7226562500,-136.3909606934
33806.4687500000,-136.3619384766
33884.4335937500,-136.3345947266
33962.5390625000,-136.3131561279
34040.8242187500,-136.3002929688
34119.2890625000,-136.2965850830
34197.9375000000,-136.3003234863
34276.7656250000,-136.3076171875
34355.7773437500,-136.3128967285
34435.0078125000,-136.3098449707
34514.3828125000,-136.2926788330
34593.9414062500,-136.2578430176
34673.6835937500,-136.2057800293
34753.6054687500,-136.1415863037
34833.7187500000,-136.0751037598
34914.0507812500,-136.0157928467
34994.5273437500,-135.9696960449
35075.1953125000,-135.9381408691
35156.0429687500,-135.9184875488
35237.0820312500,-135.9062347412
35318.3046875000,-135.8970031738
35399.7148437500,-135.8874816895
35481.3554687500,-135.8747406006
35563.1406250000,-135.8549804688
35645.1171875000,-135.8227844238
35727.2812500000,-135.7708587646
35809.6367187500,-135.6890716553
35892.1796875000,-135.5627746582
35974.9531250000,-135.3725280762
36057.8789062500,-135.1011505127
36140.9921875000,-134.7483215332
36224.3007812500,-134.3446197510
36307.8007812500,-133.9511718750
36391.4921875000,-133.6418304443
36475.3789062500,-133.4800720215
36559.4960937500,-133.5033569336
36643.7695312500,-133.7153472900
36728.2343750000,-134.0844879150
36812.8945312500,-134.4183502197
36897.7539062500,-134.9059448242
36982.8046875000,-135.3422393799
37068.0507812500,-135.6698455811
37153.5390625000,-135.8747253418
37239.1796875000,-135.9777526855
37325.0195312500,-136.0129852295
37411.0546875000,-136.0111083984
37497.2890625000,-135.9943084717
37583.7226562500,-135.9771118164
37670.3984375000,-135.9679565430
37757.2304687500,-135.9699554443
37844.2656250000,-135.9815063477
37931.5000000000,-135.9975891113
38018.9335937500,-136.0136566162
38106.5703125000,-136.0061035156
38194.4062500000,-135.9785156250
38282.4921875000,-135.9327239990
38370.7343750000,-135.8708801270
38459.1796875000,-135.7974853516
38547.8320312500,-135.7188720703
38636.6875000000,-135.6423339844
38725.7500000000,-135.5753479004
38815.0585937500,-135.5246124268
38904.5273437500,-135.4949340820
38994.2070312500,-135.4880523682
39084.0898437500,-135.5016479492
39174.1835937500,-135.5288543701
39264.4804687500,-135.5581359863
39354.9882812500,-135.5746765137
39445.7460937500,-135.5634918213
39536.6718750000,-135.5146942139
39627.8085937500,-135.3719177246
39719.1523437500,-135.1991119385
39810.7070312500,-135.0995483398
39902.4765625000,-135.0351562500
39994.4960937500,-135.0143890381
40086.6875000000,-135.0364532471
40179.0898437500,-135.0942535400
40271.7070312500,-135.1782531738
40364.5351562500,-135.2784576416
40457.5781250000,-135.3844604492
40550.8359375000,-135.4853515625
40644.3515625000,-135.6035766602
40738.0390625000,-135.6802520752
40831.9453125000,-135.7084960938
40926.0664062500,-135.7274017334
41020.4023437500,-135.7416534424
41114.9570312500,-135.7527465820
41209.7304687500,-135.7598266602
41304.7656250000,-135.7615966797
41399.9765625000,-135.7582397461
41495.4062500000,-135.7497558594
41591.0585937500,-135.7468872070
41686.9257812500,-135.7516784668
41783.0195312500,-135.7601318359
41879.3789062500,-135.7707977295
41975.9140625000,-135.7855072021
42072.6679687500,-135.8102264404
42169.6484375000,-135.8834228516
42266.8554687500,-135.9942169189
42364.2812500000,-136.0794677734
42461.9335937500,-136.1574401855
42559.8593750000,-136.2182312012
42657.9648437500,-136.2584533691
42756.2929687500,-136.2807769775
42854.8476562500,-136.2932586670
42953.6328125000,-136.2970123291
43052.6445312500,-136.2939758301
43151.9296875000,-136.2779846191
43251.3984375000,-136.2368927002
43351.0976562500,-136.1621551514
43451.0234375000,-136.0014190674
43551.1796875000,-135.8563537598
43651.5703125000,-135.8195343018
43752.1914062500,-135.8491821289
43853.0898437500,-135.9388580322
43954.1757812500,-136.1293029785
44055.4921875000,-136.3046722412
44157.0429687500,-136.3816986084
44258.8281250000,-136.4273376465
44360.8476562500,-136.4488983154
44463.1015625000,-136.4495697021
44565.6406250000,-136.4307861328
44668.3671875000,-136.4147186279
44771.3320312500,-136.4047851563
44874.5351562500,-136.4066467285
44977.9726562500,-136.4346466064
45081.6484375000,-136.4782714844
45185.6171875000,-136.5098266602
45289.7734375000,-136.5404663086
45394.1679687500,-136.5848846436
45498.8046875000,-136.6251525879
45603.6835937500,-136.6440124512
45708.8046875000,-136.6531982422
45814.1640625000,-136.6487579346
45919.8203125000,-136.6342926025
46025.6679687500,-136.6244812012
46131.7617187500,-136.6177215576
46238.0976562500,-136.6125335693
46344.6796875000,-136.6058197021
46451.5078125000,-136.5964660645
46558.6328125000,-136.5845947266
46665.9531250000,-136.5729370117
46773.5234375000,-136.5728454590
46881.3398437500,-136.5728759766
46989.4023437500,-136.5604248047
47097.7187500000,-136.5012512207
47206.2812500000,-136.4150543213
47315.1484375000,-136.3655242920
47424.2109375000,-136.3463745117
47533.5273437500,-136.3695220947
47643.0976562500,-136.3569030762
47752.9179687500,-136.2520446777
47862.9921875000,-135.8173980713
47973.3710937500,-135.1947784424
48083.9531250000,-134.7930755615
48194.7890625000,-134.4797515869
48305.8828125000,-134.5607910156
48417.2304687500,-134.8625488281
48528.8359375000,-135.4952850342
48640.6992187500,-136.1031951904
48752.8710937500,-136.3706665039
48865.2500000000,-136.5565185547
48977.8867187500,-136.6112976074
49090.7851562500,-136.6121520996
49203.9453125000,-136.6104583740
49317.3632812500,-136.6230316162
49431.0429687500,-136.6421661377
49545.0390625000,-136.6660156250
49659.2421875000,-136.6567535400
49773.7109375000,-136.6168212891
49888.4453125000,-136.5242309570
50003.4414062500,-136.4403076172
50118.7031250000,-136.4156188965
50234.2851562500,-136.4407348633
50350.0781250000,-136.5134582520
50466.1367187500,-136.6069030762
50582.4648437500,-136.6851654053
50699.0625000000,-136.7063293457
50815.9257812500,-136.6487426758
50933.0625000000,-136.4881439209
51050.5234375000,-136.3356018066
51168.1953125000,-136.1409912109
51286.1445312500,-136.0630950928
51404.3593750000,-136.1612548828
51522.8515625000,-136.3467712402
51641.6171875000,-136.4784240723
51760.7109375000,-136.6336517334
51880.0234375000,-136.7467346191
51999.6093750000,-136.8265533447
52119.4726562500,-136.8857727051
52239.6093750000,-136.9101562500
52360.0273437500,-136.9250946045
52480.7187500000,-136.9194946289
52601.7500000000,-136.8882904053
52723.0000000000,-136.8433532715
52844.5312500000,-136.8024902344
52966.3398437500,-136.7794189453
53088.4335937500,-136.7771301270
53210.8046875000,-136.7845306396
53333.5195312500,-136.7904510498
53456.4570312500,-136.7748718262
53579.6757812500,-136.7349548340
53703.1835937500,-136.6846618652
53826.9726562500,-136.6546020508
53951.0468750000,-136.6663055420
54075.4062500000,-136.7008666992
54200.1132812500,-136.7404785156
54325.0507812500,-136.7693634033
54450.2734375000,-136.7438049316
54575.7851562500,-136.6147308350
54701.5859375000,-136.3177185059
54827.6757812500,-135.9619445801
54954.0585937500,-135.7210388184
55080.7929687500,-135.6962432861
55207.7578125000,-135.9363098145
55335.0156250000,-136.2766418457
55462.5664062500,-136.5444946289
55590.4101562500,-136.6824493408
55718.5507812500,-136.7099151611
55847.0468750000,-136.7189178467
55975.7773437500,-136.7471466064
56104.8085937500,-136.7929840088
56234.1328125000,-136.8467102051
56363.7578125000,-136.8982391357
56493.6796875000,-136.9443054199
56623.9023437500,-136.9834442139
56754.4843750000,-137.0039062500
56885.3085937500,-137.0048675537
57016.4335937500,-136.9927215576
57147.8593750000,-136.9847717285
57279.5898437500,-136.9856414795
57411.6210937500,-136.9750366211
57544.0234375000,-136.9461669922
57676.6679687500,-136.9095764160
57809.6171875000,-136.8863372803
57942.8710937500,-136.8893737793
58076.4335937500,-136.9039611816
58210.3046875000,-136.9026336670
58344.4843750000,-136.8092651367
58479.0351562500,-136.6268005371
58613.8320312500,-136.3496246338
58748.9414062500,-136.0890808105
58884.3632812500,-135.9786376953
59020.0937500000,-136.0994873047
59156.1406250000,-136.3197937012
59292.5000000000,-136.5313720703
59429.2382812500,-136.6811523438
59566.2265625000,-136.7528533936
59703.5312500000,-136.7839508057
59841.1523437500,-136.7842254639
59979.0898437500,-136.7868194580
60117.3476562500,-136.7963714600
60255.9882812500,-136.7976074219
60394.8828125000,-136.7664642334
60534.0976562500,-136.7370758057
60673.6328125000,-136.7450561523
60813.4882812500,-136.8183593750
60953.6679687500,-136.8904724121
61094.1718750000,-136.9375762939
61235.0625000000,-136.9514160156
61376.2148437500,-136.9393157959
61517.6914062500,-136.9295349121
61659.4960937500,-136.9323883057
61801.6250000000,-136.9372558594
61944.0820312500,-136.9229278564
62086.9335937500,-136.8302917480
62230.0507812500,-136.6615447998
62373.4960937500,-136.3781127930
62517.2695312500,-136.0017547607
62661.3750000000,-135.8987426758
62805.8164062500,-136.0688629150
62950.5859375000,-136.3752899170
63095.7617187500,-136.6991577148
63241.2031250000,-136.7821960449
63386.9765625000,-136.7549285889
63533.0898437500,-136.7045288086
63679.5390625000,-136.7016448975
63826.3242187500,-136.7309875488
63973.5195312500,-136.7902984619
64120.9804687500,-136.8979797363
64268.7851562500,-136.9897003174
64416.9296875000,-137.0162048340
64565.4140625000,-136.9990386963
64714.2421875000,-136.9508209229
64863.4140625000,-136.9070129395
65013.0000000000,-136.8873748779
65162.8593750000,-136.8820343018
65313.0625000000,-136.8826293945
65463.6132812500,-136.8738861084
65614.5156250000,-136.8614196777
65765.7578125000,-136.8522491455
65917.3515625000,-136.8096771240
66069.3671875000,-136.6158142090
66221.6640625000,-136.2660369873
66374.3125000000,-136.0536651611
66527.3125000000,-136.0605163574
66680.6562500000,-136.3786163330
66834.3593750000,-136.8067321777
66988.4921875000,-137.0220794678
67142.9062500000,-137.0268707275
67297.6796875000,-136.9758758545
67452.8046875000,-136.9434204102
67608.2890625000,-136.9899139404
67764.1250000000,-137.0828704834
67920.3281250000,-137.1425781250
68076.9609375000,-137.1268157959
68233.8906250000,-137.0607604980
68391.1718750000,-136.9904632568
68548.8203125000,-137.0147247314
68706.8281250000,-137.0909729004
68865.2031250000,-137.1097564697
69024.0156250000,-137.0399169922
69183.1250000000,-136.9375305176
69342.5937500000,-136.8742065430
69502.4296875000,-136.8383026123
69662.6406250000,-136.8071899414
69823.2187500000,-136.7217254639
69984.1640625000,-136.5304718018
70145.5625000000,-136.3489990234
70307.2500000000,-136.3551330566
70469.3125000000,-136.5574951172
70631.7500000000,-136.7881317139
70794.5625000000,-136.8981781006
70957.7500000000,-136.8949127197
71121.3906250000,-136.8835754395
71285.3281250000,-136.9188842773
71449.6484375000,-137.0229644775
71614.3437500000,-137.1013641357
71779.4218750000,-137.0660095215
71944.8750000000,-136.9603576660
72110.7187500000,-136.8941650391
72277.0156250000,-136.9052429199
72443.6171875000,-136.9484252930
72610.6093750000,-136.9749145508
72777.9765625000,-136.9694976807
72945.7343750000,-136.9465942383
73113.8828125000,-136.9398193359
73282.4140625000,-136.9653015137
73451.4140625000,-136.9836120605
73620.7265625000,-136.9062652588
73790.4296875000,-136.7067108154
73960.5234375000,-136.5342864990
74131.0078125000,-136.5726165771
74301.8828125000,-136.7980957031
74473.2343750000,-136.9996185303
74644.8984375000,-137.0551147461
74816.9609375000,-137.0301208496
74989.4218750000,-137.0052795410
75162.2734375000,-136.9971771240
75335.5312500000,-136.9958801270
75509.1875000000,-137.0067596436
75683.3203125000,-137.0525054932
75857.7812500000,-137.1322937012
76032.6328125000,-137.2088317871
76207.8984375000,-137.2337341309
76383.5625000000,-137.1732940674
76559.6328125000,-137.0988769531
76736.1875000000,-137.0457611084
76913.0703125000,-137.0193328857
77090.3593750000,-136.9869689941
77268.0625000000,-136.9046936035
77446.1718750000,-136.7632446289
77624.6875000000,-136.5967407227
77803.6171875000,-136.4645690918
77983.0468750000,-136.4245300293
78162.8046875000,-136.5262145996
78342.9765625000,-136.7310791016
78523.5625000000,-136.9194335938
78704.5625000000,-137.0658264160
78885.9843750000,-137.1304626465
79067.8203125000,-137.0973968506
79250.1640625000,-136.9525146484
79432.8437500000,-136.7023315430
79615.9375000000,-136.6005859375
79799.4609375000,-136.7019500732
79983.4062500000,-136.8696746826
80167.7734375000,-137.0192718506
80352.6484375000,-137.1330108643
80537.8671875000,-137.2186584473
80723.5156250000,-137.2309112549
80909.5859375000,-137.2156677246
81096.0937500000,-137.2230987549
81283.0234375000,-137.2489013672
81470.3828125000,-137.2535552979
81658.2734375000,-137.2150726318
81846.5000000000,-137.1789550781
82035.1640625000,-137.1517639160
82224.2578125000,-137.1357574463
82413.7890625000,-137.1544952393
82603.7578125000,-137.1748962402
82794.2578125000,-137.1627655029
82985.1015625000,-137.1276245117
83176.3906250000,-137.1488494873
83368.1171875000,-137.2248535156
83560.2890625000,-137.2982940674
83752.8984375000,-137.2902221680
83945.9609375000,-137.1932067871
84139.5546875000,-137.1450653076
84333.5000000000,-137.1766815186
84527.8906250000,-137.2304229736
84722.7343750000,-137.2043914795
84918.0312500000,-137.1695098877
85113.7734375000,-137.1858215332
85310.0546875000,-137.2304382324
85506.7031250000,-137.2611083984
85703.8046875000,-137.2828063965
85901.3515625000,-137.2931671143
86099.3671875000,-137.3394622803
86297.8281250000,-137.4425811768
86496.7500000000,-137.5018920898
86696.2265625000,-137.4791564941
86896.0703125000,-137.3867340088
87096.3671875000,-137.2999725342
87297.1328125000,-137.2937011719
87498.3593750000,-137.3595275879
87700.0468750000,-137.4210968018
87902.2031250000,-137.4185028076
88104.9218750000,-137.3977508545
88308.0078125000,-137.4030761719
88511.5703125000,-137.4154815674
88715.5937500000,-137.3908081055
88920.0859375000,-137.3145904541
89125.0546875000,-137.2067565918
89330.5937500000,-137.1380920410
